plq,radius.mean,radius.median,radius.getmode,radius.getquant,radius.max,radius.min,radius.st.err,radius.length
NA,NA,NA,NA,NA,NA,NA,NA,NA
106-107,0.883179170948955,1.00719424460432,1.07913669064748,1.09352517985611,1.15107913669065,0.287769784172662,0.0421766117245508,35
106-108,0.796781929295273,0.839328537170264,1.03117505995204,1.03117505995204,1.15107913669065,0.215827338129496,0.0463047618874516,31
106-12,0.722905546530518,0.767386091127098,0.935251798561151,0.980815347721822,1.03117505995204,0.215827338129496,0.0280426837371113,62
106-42,0.806191410507957,0.911270983213429,0.935251798561151,1.09352517985611,1.19904076738609,0.239808153477218,0.0377839451255237,55
106-48,0.875554875248737,0.935251798561151,1.00719424460432,1.07913669064748,1.15107913669065,0.26378896882494,0.0324868766360153,47
106-50,0.943245403677058,1.00719424460432,1.00719424460432,1.10071942446043,1.15107913669065,0.26378896882494,0.0289254503812725,42
106-51,0.735713316139541,0.743405275779376,0.623501199040767,1.00239808153477,1.12709832134293,0.26378896882494,0.0284814551552911,53
106-53,0.849683889252234,0.887290167865707,1.00719424460432,1.00719424460432,1.03117505995204,0.239808153477218,0.0288103122095959,44
106-59,0.77472715704987,0.839328537170264,0.79136690647482,1.00719424460432,1.12709832134293,0.239808153477218,0.0332455951238075,49
106-77,0.819184652278177,0.839328537170264,0.815347721822542,0.911270983213429,0.935251798561151,0.52757793764988,0.0194663570035849,25
106-79,0.886028019689512,0.959232613908873,0.959232613908873,1.07913669064748,1.15107913669065,0.287769784172662,0.033610490147356,38
106-81,0.801154994371849,0.839328537170264,0.959232613908873,0.988009592326139,1.07913669064748,0.239808153477218,0.0279010585815017,49
106-89,0.786570743405276,0.815347721822542,0.887290167865707,0.916067146282974,1.03117505995204,0.239808153477218,0.0342514552927715,25
106-90,0.913795279565821,0.995203836930456,0.983213429256595,1.07913669064748,1.12709832134293,0.215827338129496,0.0380063133185587,38
106-91,0.699297704693388,0.755395683453237,0.815347721822542,0.863309352517986,1.1031175059952,0.239808153477218,0.026132679051773,56
106-1,0.904529816513761,0.997706422018349,1.03211009174312,1.07798165137615,1.12385321100917,0.160550458715596,0.0394168777739624,32
106-14,0.622301672962763,0.619266055045872,0.573394495412844,0.825688073394495,1.05504587155963,0.137614678899083,0.0220471694518524,68
106-15,0.603514977340555,0.665137614678899,0.825688073394495,0.825688073394495,0.91743119266055,0.137614678899083,0.0245502052713613,83
106-19,0.804837364470392,0.848623853211009,0.986238532110092,0.986238532110092,1.07798165137615,0.298165137614679,0.0271267049387665,55
106-21,0.970575072723204,1.05504587155963,1.10091743119266,1.1697247706422,1.44495412844037,0.137614678899083,0.0421885089704753,41
106-27,0.834097859327217,0.848623853211009,0.940366972477064,0.965596330275229,1.12385321100917,0.55045871559633,0.0263347550214171,30
106-30,0.847219621793672,0.871559633027523,0.940366972477064,1.03211009174312,1.21559633027523,0.36697247706422,0.0260617824277739,49
106-37,0.899323998068566,0.974770642201835,1.03211009174312,1.13073394495413,1.21559633027523,0.252293577981651,0.0369965686546321,38
106-38,0.947739187418086,0.951834862385321,1.10091743119266,1.13761467889908,1.23853211009174,0.435779816513761,0.0346566426143113,28
106-4,0.918780356179169,1.00917431192661,1.1697247706422,1.18807339449541,1.23853211009174,0.298165137614679,0.0740197880428775,17
106-5,0.622542595019659,0.688073394495413,0.894495412844037,0.91743119266055,0.963302752293578,0.137614678899083,0.0472589405417043,35
106-73,0.79024186822352,0.756880733944954,0.940366972477064,1.00229357798165,1.1697247706422,0.389908256880734,0.0406531537816982,22
106-74,0.867389491242702,0.88302752293578,0.871559633027523,1.03211009174312,1.12385321100917,0.298165137614679,0.0238890751403251,44
106-9,0.789199332777314,0.791284403669725,0.779816513761468,1.05504587155963,1.21559633027523,0.206422018348624,0.0369957488442207,44
106-94,1.03757099169943,1.12385321100917,1.19266055045872,1.19266055045872,1.19266055045872,0.412844036697248,0.0419616064335628,21
G106-47,0.661764705882353,0.735294117647059,0.558823529411765,0.911764705882353,1,0.147058823529412,0.0432593615647173,32
106-10,0.737046004842615,0.847457627118644,0.944309927360775,0.995157384987894,1.08958837772397,0.217917675544794,0.0379493676898906,50
106-152,0.737022382330361,0.799031476997579,0.871670702179177,0.871670702179177,0.920096852300242,0.314769975786925,0.0277627337708455,41
106-162,0.801049233252623,0.895883777239709,0.871670702179177,0.98547215496368,1.01694915254237,0.217917675544794,0.0480279065215883,24
106-167,0.778744846541457,0.895883777239709,0.99273607748184,0.99273607748184,1.04116222760291,0.193704600484262,0.0419016693364874,37
106-182,0.810273261847112,0.895883777239709,0.99273607748184,1.02421307506053,1.06537530266344,0.193704600484262,0.0479511231282824,28
106-28,0.766311105294156,0.847457627118644,0.847457627118644,0.929782082324455,0.968523002421308,0.242130750605327,0.0337272108078584,37
106-31,0.740410347903657,0.774818401937046,0.774818401937046,0.920096852300242,0.968523002421308,0.217917675544794,0.0309636128197567,38
106-33,0.767114241690513,0.883777239709443,1.01694915254237,1.06295399515738,1.23486682808717,0.217917675544794,0.0647197411616521,22
106-40,0.774011299435028,0.883777239709443,0.944309927360775,1.01694915254237,1.04116222760291,0.217917675544794,0.0489036508563741,30
106-57,0.75181598062954,0.847457627118644,0.895883777239709,0.922518159806295,0.944309927360775,0.242130750605327,0.0340989326730283,40
106-61,0.712772397094431,0.799031476997579,0.799031476997579,0.871670702179177,0.895883777239709,0.290556900726392,0.0297530778378274,32
106-62,0.761847111726046,0.847457627118644,0.847457627118644,0.927360774818402,1.01694915254237,0.242130750605327,0.0404603367882793,28
106-63,0.778277412659979,0.859564164648911,0.895883777239709,0.927360774818402,1.04116222760291,0.193704600484262,0.0418033367699373,28
106-65,0.816464891041162,0.920096852300242,0.920096852300242,1.00726392251816,1.06537530266344,0.460048426150121,0.0371316275656548,25
106-7,0.728897052684312,0.823244552058111,0.847457627118644,0.944309927360775,0.968523002421308,0.242130750605327,0.0424234554380055,29
106-72,0.811138014527845,0.920096852300242,1.01694915254237,1.01694915254237,1.1138014527845,0.193704600484262,0.0499974678429943,30
106-88,0.736636245110821,0.847457627118644,0.920096852300242,0.920096852300242,0.968523002421308,0.193704600484262,0.0487264497260077,26
106-82,0.798449612403101,0.861111111111111,0.861111111111111,1.07777777777778,1.08333333333333,0.222222222222222,0.0403152632859608,43
106-26,0.741176470588235,0.794117647058823,0.852941176470588,0.944117647058824,0.970588235294118,0.235294117647059,0.0318589741358273,40
106-34,0.840336134453782,0.911764705882353,0.970588235294118,1,1.05882352941176,0.352941176470588,0.0390234718440598,28
11-121,0.403363914373089,0.357798165137615,0.128440366972477,0.724770642201835,1.11926605504587,0.073394495412844,0.0335608093547921,60
11-14,0.816964957136411,0.862385321100917,0.954128440366973,0.954128440366973,1.24770642201835,0.275229357798165,0.0231244321750598,61
11-18,0.767478645998102,0.844036697247706,0.899082568807339,1.01651376146789,1.11926605504587,0.238532110091743,0.0438622522639851,29
11-3,0.3815434430653,0.394495412844037,0.311926605504587,0.532110091743119,0.587155963302752,0.146788990825688,0.0231340030204459,34
11-34,0.911104080987029,1.02752293577982,1.08256880733945,1.15963302752294,1.19266055045872,0.256880733944954,0.0534738535101877,29
11-44,0.835299257317606,0.862385321100917,0.862385321100917,0.990825688073395,1.04587155963303,0.477064220183486,0.0331781200241448,21
11-56,0.801741564297932,0.862385321100917,0.752293577981651,1.06788990825688,1.28440366972477,0.165137614678899,0.0326247498138036,59
11-23,0.930808080808081,1.04545454545455,1.04545454545455,1.15909090909091,1.20454545454545,0.227272727272727,0.037864705064991,45
11-26,0.896232057416268,0.931818181818182,1.02272727272727,1.09090909090909,1.29545454545455,0.181818181818182,0.0241250229649028,76
11-31,0.816498316498317,0.886363636363636,0.931818181818182,1.04545454545455,1.22727272727273,0.159090909090909,0.0267121642359684,81
11-4,0.812705366922234,0.840909090909091,0.818181818181818,1.02272727272727,1.18181818181818,0.181818181818182,0.0229716986196535,83
11-5,0.897393048128342,0.931818181818182,0.977272727272727,1.05227272727273,1.25,0.181818181818182,0.0243107700638631,68
11-6,0.939171122994652,0.977272727272727,1,1.13636363636364,1.47727272727273,0.204545454545455,0.0238728806292729,68
11-15,0.798474945533769,0.892156862745098,0.980392156862745,1.05882352941176,1.07843137254902,0.137254901960784,0.0446212985326847,36
11-22,0.546840958605665,0.588235294117647,0.588235294117647,0.666666666666667,0.725490196078431,0.156862745098039,0.0135848692494916,90
11-41,0.722785665990534,0.823529411764706,0.92156862745098,0.968627450980392,1.07843137254902,0.176470588235294,0.0481446509514138,29
11-1,0.796594709638188,0.869565217391304,0.869565217391304,0.992094861660079,1.16600790513834,0.296442687747036,0.0335313831686876,39
11-17,0.783926218708827,0.839920948616601,0.810276679841897,1,1.34387351778656,0.237154150197628,0.0339220340018679,48
11-2,0.530418198402388,0.573122529644269,0.671936758893281,0.75098814229249,0.8300395256917,0.118577075098814,0.0160226377724548,143
11-35,0.833046915277539,0.869565217391304,1.02766798418972,1.02766798418972,1.30434782608696,0.296442687747036,0.0312747664368226,46
11-8,0.567143853588866,0.632411067193676,0.75098814229249,0.75098814229249,0.8300395256917,0.118577075098814,0.0174320271229276,119
117-1,0.78968253968254,0.805555555555556,0.833333333333333,0.944444444444444,1,0.5,0.0295450654552019,21
117-15,0.594907407407407,0.625,0.833333333333333,0.847222222222222,0.916666666666667,0.138888888888889,0.0408634365754477,36
117-17,0.625,0.722222222222222,0.555555555555556,0.825,0.861111111111111,0.138888888888889,0.0448963040542455,24
117-18,0.654970760233918,0.722222222222222,0.777777777777778,0.777777777777778,0.777777777777778,0.138888888888889,0.0408776159366682,19
117-2,0.664251207729469,0.722222222222222,0.805555555555556,0.861111111111111,0.916666666666667,0.333333333333333,0.0405787951880456,23
117-26,0.730676328502415,0.75,0.805555555555556,0.861111111111111,0.944444444444444,0.222222222222222,0.0216696869018427,46
117-30,0.784188034188034,0.819444444444444,0.833333333333333,0.944444444444444,1.08333333333333,0.333333333333333,0.030982169163063,26
117-33,0.646701388888889,0.694444444444444,0.777777777777778,0.805555555555556,0.833333333333333,0.222222222222222,0.0291505111587073,32
117-4,0.694444444444444,0.75,0.805555555555556,0.844444444444445,0.916666666666667,0.166666666666667,0.0357996036447025,27
117-42,0.686692506459948,0.722222222222222,0.694444444444444,0.833333333333333,0.916666666666667,0.305555555555556,0.0240220587430025,43
117-5,0.654761904761905,0.666666666666667,0.75,0.777777777777778,0.861111111111111,0.25,0.0310015211605643,21
117-58,0.679292929292929,0.722222222222222,0.722222222222222,0.833333333333333,0.861111111111111,0.194444444444444,0.027141570305012,33
117-59,0.737037037037037,0.777777777777778,0.833333333333333,0.861111111111111,1.05555555555556,0.222222222222222,0.0237645210955452,45
117-6,0.776936026936027,0.833333333333333,0.805555555555556,0.972222222222222,1.02777777777778,0.194444444444444,0.0369148773581615,33
117-61,0.720486111111111,0.777777777777778,0.833333333333333,0.861111111111111,0.944444444444444,0.305555555555556,0.0314531306275606,32
117-64,0.64426523297491,0.722222222222222,0.611111111111111,0.805555555555556,0.888888888888889,0.194444444444444,0.0350280878278503,31
117-68,0.727564102564103,0.777777777777778,0.805555555555556,0.833333333333333,0.916666666666667,0.25,0.0283286920435697,26
117-69,0.650997150997151,0.666666666666667,0.722222222222222,0.722222222222222,0.777777777777778,0.416666666666667,0.0131393518316048,39
117-73,0.676666666666667,0.694444444444444,0.75,0.75,0.777777777777778,0.416666666666667,0.0211476292340825,25
117-75,0.616430260047281,0.638888888888889,0.694444444444444,0.694444444444444,0.833333333333333,0.277777777777778,0.0153392273269463,47
117-76,0.594827586206897,0.638888888888889,0.666666666666667,0.722222222222222,0.777777777777778,0.194444444444444,0.0277954665005344,29
117-78,0.626157407407407,0.611111111111111,0.611111111111111,0.777777777777778,0.805555555555556,0.361111111111111,0.0226791765515129,24
117-82,0.611757105943152,0.666666666666667,0.666666666666667,0.75,0.805555555555556,0.194444444444444,0.0242550363038564,43
117-84,0.613562091503268,0.652777777777778,0.694444444444444,0.75,0.805555555555556,0.222222222222222,0.023815426360169,34
117-86,0.621082621082621,0.666666666666667,0.666666666666667,0.755555555555556,0.833333333333333,0.194444444444444,0.0222280127100988,39
117-89,0.498737373737374,0.472222222222222,0.472222222222222,0.611111111111111,0.666666666666667,0.305555555555556,0.0204726491895025,22
117-9,0.686728395061728,0.763888888888889,0.805555555555556,0.902777777777778,0.972222222222222,0.194444444444444,0.0353901560895015,36
117-90,0.650462962962963,0.722222222222222,0.75,0.777777777777778,0.805555555555556,0.194444444444444,0.0323750413485455,24
117-95,0.654970760233918,0.666666666666667,0.666666666666667,0.75,0.777777777777778,0.361111111111111,0.0223109612909544,19
117-14,0.803221288515406,0.857142857142857,0.904761904761905,0.952380952380952,1,0.238095238095238,0.0297236206279884,34
117-16,0.863095238095238,0.880952380952381,1,1,1.07142857142857,0.452380952380952,0.0302071593651815,24
117-20,0.77906976744186,0.880952380952381,0.952380952380952,0.952380952380952,1.02380952380952,0.166666666666667,0.0350898636660354,43
117-29,0.776190476190476,0.857142857142857,0.833333333333333,0.966666666666667,1,0.166666666666667,0.0342400556435974,45
117-41,0.83695652173913,0.880952380952381,1,1,1.07142857142857,0.261904761904762,0.0265086947249883,46
117-50,0.849025974025974,0.916666666666667,0.976190476190476,0.976190476190476,1.02380952380952,0.238095238095238,0.0280390086638592,44
117-52,0.833959899749373,0.904761904761905,0.952380952380952,0.95952380952381,1.07142857142857,0.214285714285714,0.0315767767559366,38
117-57,0.82962962962963,0.904761904761905,0.904761904761905,1.03809523809524,1.14285714285714,0.238095238095238,0.0360927165267741,45
117-67,0.854112554112554,0.904761904761905,0.904761904761905,0.976190476190476,1.04761904761905,0.285714285714286,0.0223460316696223,55
117-227,0.857905982905983,0.884615384615385,0.884615384615385,0.986538461538461,1.01923076923077,0.673076923076923,0.0260682215294317,18
117-212,0.656875,0.75,0.85,0.8525,0.975,0.175,0.0243506450867167,80
117-222,0.674074074074074,0.8,0.8,0.9,0.95,0.125,0.0366471441438574,54
117-44,0.630147058823529,0.75,0.75,0.875,0.9,0.125,0.0432340587573762,34
117-85,0.694852941176471,0.8125,0.825,0.9175,0.975,0.125,0.045445156705735,34
119-1,0.902872777017784,0.976744186046512,1.04651162790698,1.09302325581395,1.13953488372093,0.255813953488372,0.0408089522593942,34
119-10,0.839594514013119,0.953488372093023,0.953488372093023,1.0093023255814,1.06976744186047,0.255813953488372,0.0382141076973168,39
119-11,0.938953488372093,0.976744186046512,1.02325581395349,1.06976744186047,1.25581395348837,0.325581395348837,0.0253719799420979,48
119-12,0.811960132890365,0.883720930232558,0.906976744186046,0.976744186046512,1.04651162790698,0.209302325581395,0.0352159468438538,35
119-15,0.82149591451917,0.883720930232558,0.930232558139535,1,1.04651162790698,0.232558139534884,0.0339224833737568,37
119-18,0.790697674418605,0.837209302325581,0.883720930232558,0.953488372093023,1.02325581395349,0.255813953488372,0.0352407795787748,28
119-22,0.893455922120065,1,1,1.06976744186047,1.27906976744186,0.209302325581395,0.0373823572229787,43
119-26,0.943084455324357,1.04651162790698,1.04651162790698,1.09302325581395,1.11627906976744,0.209302325581395,0.0397679745201516,38
119-28,0.81677237491191,0.883720930232558,0.930232558139535,0.953488372093023,0.976744186046512,0.348837209302326,0.0289772590029254,33
119-3,0.87748156551333,0.976744186046512,1.02325581395349,1.06976744186047,1.13953488372093,0.255813953488372,0.0381529553730254,41
119-34,0.916389811738649,0.988372093023256,1.04651162790698,1.04651162790698,1.06976744186047,0.232558139534884,0.0292394048175245,42
119-35,0.964305029745809,1.02325581395349,1.04651162790698,1.06976744186047,1.2093023255814,0.232558139534884,0.0258459814736204,43
119-37,0.917958656330749,1.01162790697674,1.02325581395349,1.1046511627907,1.2093023255814,0.232558139534884,0.040189423648556,36
119-38,0.884802595997837,0.976744186046512,1.02325581395349,1.08837209302326,1.30232558139535,0.209302325581395,0.0394536259586674,43
119-42,0.912896405919662,0.976744186046512,1.04651162790698,1.09302325581395,1.2093023255814,0.209302325581395,0.0316714165357441,55
119-7,0.82149591451917,0.906976744186046,0.906976744186046,0.976744186046512,1,0.325581395348837,0.0346917694603516,37
119-70,0.901162790697674,0.953488372093023,1,1.02325581395349,1.06976744186047,0.325581395348837,0.0246882348447657,44
119-81,0.895348837209302,0.930232558139535,0.976744186046512,1.02325581395349,1.13953488372093,0.232558139534884,0.0261041443546059,38
119-9,0.921820880752103,1,1,1.09302325581395,1.13953488372093,0.302325581395349,0.0323629018236319,47
119-16,0.878107457898957,0.896551724137931,1.03448275862069,1.03448275862069,1.13793103448276,0.310344827586207,0.0255395770530507,43
119-2,0.96264367816092,1.06896551724138,1.06896551724138,1.17241379310345,1.31034482758621,0.379310344827586,0.0552253566988705,24
119-36,0.916041979010495,0.96551724137931,0.96551724137931,1.02758620689655,1.10344827586207,0.517241379310345,0.0269751463980927,23
119-48,0.887556221889055,0.931034482758621,0.931034482758621,1,1.06896551724138,0.655172413793103,0.0238684495090285,23
119-5,0.718390804597701,0.775862068965517,0.827586206896552,0.910344827586207,0.931034482758621,0.344827586206897,0.0340848270367039,24
119-53,0.77330779054917,0.793103448275862,0.758620689655172,0.920689655172414,1.06896551724138,0.413793103448276,0.0191122554669596,54
119-59,0.873563218390805,0.931034482758621,0.96551724137931,1,1.10344827586207,0.448275862068966,0.031249371715869,24
119-64,0.899616858237548,0.96551724137931,1.13793103448276,1.13793103448276,1.17241379310345,0.344827586206897,0.0319295483392679,45
119-68,0.910962429233145,0.96551724137931,0.96551724137931,1.03448275862069,1.17241379310345,0.310344827586207,0.0197887259998931,67
119-73,0.821316614420063,0.862068965517241,0.862068965517241,0.931034482758621,1,0.517241379310345,0.0151881036501608,55
119-82,0.806426332288401,0.862068965517241,0.896551724137931,1,1.06896551724138,0.310344827586207,0.0290027755936868,44
119-85,0.822660098522167,0.827586206896552,0.793103448275862,1,1.03448275862069,0.413793103448276,0.0282506576914372,28
119-124,0.797508896797153,0.845195729537366,0.925266903914591,0.96085409252669,0.99644128113879,0.302491103202847,0.0255648609930524,50
119-146,0.746144721233689,0.818505338078292,0.854092526690391,0.900355871886121,0.99644128113879,0.106761565836299,0.0313462047009744,45
119-182,0.752669039145907,0.791814946619217,0.907473309608541,0.927046263345196,0.96085409252669,0.391459074733096,0.0380339789737094,20
119-99,0.812748586979276,0.889679715302491,0.889679715302491,0.97864768683274,1.03202846975089,0.124555160142349,0.0387509085037401,34
G119-164,0.703413940256046,0.797297297297297,0.891891891891892,0.962162162162162,1.10810810810811,0.216216216216216,0.042293387086175,38
G119-128,0.688382015096817,0.75812274368231,0.812274368231047,0.897111913357401,1.02888086642599,0.216606498194946,0.0467618282187639,22
G119-132,0.744751972188795,0.794223826714801,0.884476534296029,0.938628158844765,1.01083032490975,0.108303249097473,0.0283630949454321,54
G119-171,0.721601880614558,0.812274368231047,0.848375451263538,0.956678700361011,1.04693140794224,0.0902527075812274,0.0387917897669358,43
G119-180,0.851560840942875,0.902527075812274,1.01083032490975,1.03249097472924,1.11913357400722,0.126353790613718,0.0602306379825345,17
G119-176,0.622514619883041,0.657894736842105,0.631578947368421,0.842105263157895,0.921052631578947,0.157894736842105,0.0208129180314954,90
G123-1_CTA_L,0.801728586171311,0.86687306501548,0.959752321981424,0.990712074303406,1.11455108359133,0.402476780185759,0.0289049754526968,48
G123-10_TTG_L,1.01079407580956,1.02167182662539,1.02167182662539,1.17647058823529,1.76470588235294,0.464396284829721,0.0235696074364111,74
G123-12_TCA_S,1.06829357129849,1.08359133126935,1.05263157894737,1.26934984520124,1.48606811145511,0.43343653250774,0.0205286844805317,85
G123-13_ACA_T,0.977103391964073,0.990712074303406,1.02167182662539,1.11455108359133,1.26934984520124,0.557275541795666,0.013444290728879,91
G123-14_CTT_L,0.833872010342599,0.897832817337461,0.928792569659443,0.990712074303406,1.14551083591331,0.340557275541796,0.0190953085699309,91
G123-16_TGT_C,1.02167182662539,1.05263157894737,1.14551083591331,1.18885448916409,1.45510835913313,0.526315789473684,0.0261294334509162,47
G123-17_ATT_I,0.929451287793953,0.959752321981424,0.990712074303406,1.12693498452012,1.23839009287926,0.371517027863777,0.0289696000324269,47
G123-19_GCA_A,1.00103199174407,1.05263157894737,1.08359133126935,1.17647058823529,1.54798761609907,0.588235294117647,0.0257596968816868,51
G123-2_CTG_L,0.918712650298798,0.928792569659443,0.959752321981424,1.05263157894737,1.42414860681115,0.464396284829721,0.0158125129714969,86
G123-20_AGC_S,0.768927666760484,0.773993808049536,0.835913312693499,0.91640866873065,1.05263157894737,0.495356037151703,0.0167902625554539,55
G123-4_CTC_L,0.976639459611596,0.990712074303406,0.928792569659443,1.14551083591331,1.57894736842105,0.495356037151703,0.0225324152885353,66
123-152,0.52803738317757,0.576923076923077,0.673076923076923,0.692307692307692,0.923076923076923,0.134615384615385,0.0165226988970923,107
123-164,0.56315289648623,0.596153846153846,0.653846153846154,0.673076923076923,0.961538461538462,0.0769230769230769,0.0169775498424209,81
G123-24_GTG_V,0.733486943164363,0.76036866359447,0.898617511520737,0.967741935483871,1.036866359447,0.253456221198157,0.0348523945658837,42
G123-25_GCT_A,0.769709801967867,0.806451612903226,0.645161290322581,0.944700460829493,1.19815668202765,0.43778801843318,0.0285493486632712,37
G123-35_GTC_V,0.751027525221074,0.76036866359447,0.76036866359447,0.91705069124424,1.01382488479263,0.32258064516129,0.0235793940531935,37
G123-36_TGC_C,0.735710243350311,0.783410138248848,0.806451612903226,0.944700460829493,1.036866359447,0.276497695852535,0.02565673115444,57
G123-55_TCT_S,0.722883279455258,0.783410138248848,0.783410138248848,0.898617511520737,1.15207373271889,0.32258064516129,0.0217651353190744,67
G123-56_GCC_A,0.742727534562212,0.771889400921659,0.668202764976959,0.960829493087558,1.08294930875576,0.253456221198157,0.0250234616585026,64
G123-59_GGA_G,0.583717357910906,0.599078341013825,0.276497695852535,0.792626728110599,0.875576036866359,0.276497695852535,0.0387018318158029,24
G123-61_ACC_T,0.748847926267281,0.783410138248848,0.852534562211982,0.914746543778802,1.05990783410138,0.299539170506912,0.0185692225401624,74
G123-65_ATC_I,0.674193548387097,0.737327188940092,0.737327188940092,0.854838709677419,0.921658986175115,0.276497695852535,0.024560217154833,50
123-114,0.778225806451613,0.819444444444444,0.861111111111111,0.888888888888889,1.02777777777778,0.25,0.0182079588964157,62
123-122,0.79224537037037,0.833333333333333,0.833333333333333,0.961111111111111,1.02777777777778,0.277777777777778,0.0241554322406468,48
123-135,0.717078189300412,0.708333333333333,0.694444444444444,0.944444444444444,1.25,0.305555555555556,0.0272394659497808,54
G123-11_GTA_V,0.774069319640565,0.815789473684211,0.789473684210526,1,1.15789473684211,0.131578947368421,0.036805130099556,41
G123-21_GTT_V,0.725633528265107,0.815789473684211,0.842105263157895,0.921052631578947,1.02631578947368,0.0789473684210526,0.0329730896033144,54
G123-22_ATA_I,0.534688995215311,0.552631578947368,0.605263157894737,0.657894736842105,0.736842105263158,0.236842105263158,0.0181050469057867,44
G123-23_TTA_L,0.715643274853801,0.763157894736842,0.763157894736842,0.907894736842105,1,0.105263157894737,0.0373902921812054,36
G123-26_GCG_A,0.705847953216374,0.736842105263158,0.789473684210526,0.868421052631579,1.05263157894737,0.105263157894737,0.0262397744349041,45
G123-30_AGT_S,0.755735492577598,0.789473684210526,0.710526315789474,0.926315789473684,1,0.105263157894737,0.0297331619152984,39
G123-50_TCC_S,0.766290726817043,0.842105263157895,0.842105263157895,0.997368421052632,1.10526315789474,0.131578947368421,0.0370450426812549,42
G123-53_TCG_S,0.732943469785575,0.815789473684211,0.815789473684211,0.957894736842105,1.05263157894737,0.0789473684210526,0.047001790514392,27
125-108,0.6875,0.75,0.833333333333333,0.914583333333333,1.0625,0.145833333333333,0.0361262773774243,42
125-97,0.837239583333333,0.90625,0.958333333333333,0.997916666666667,1.0625,0.229166666666667,0.0342101258956129,32
G125new-8,0.471532091097308,0.5,0.523809523809524,0.595238095238095,0.642857142857143,0.214285714285714,0.0152144176597536,46
